Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.58062E-4,42.759156312,0.610744511,0.207843918,0.296296296,0
1.58197E-4,43.012156929,0.611056793,0.206251244,0.296296296,0
1.58355E-4,43.265409924,0.611423744,0.204658571,0.296296296,0
1.58573E-4,43.503097775,0.611927919,0.203165439,0.314814815,0
1.58778E-4,43.75701304,0.612402452,0.201572765,0.314814815,0
1.59073E-4,44.011263467,0.613085243,0.199980092,0.314814815,0
1.59643E-4,44.250296616,0.614400831,0.19848696,0.333333333,0
1.60534E-4,44.506368723,0.616446193,0.196894286,0.333333333,0
1.6137E-4,44.763906582,0.61835407,0.195301613,0.333333333,0
1.62404E-4,45.006536771,0.620703198,0.193808481,0.333333333,0
1.63861E-4,45.251110151,0.623987543,0.192315349,0.333333333,0
1.65231E-4,45.514282265,0.627050863,0.190722676,0.333333333,0
1.66327E-4,45.763063048,0.629482737,0.189229544,0.333333333,0
1.67371E-4,46.013329798,0.631782863,0.187736413,0.333333333,0
1.69059E-4,46.265780006,0.635474963,0.186243281,0.333333333,0
1.7059E-4,46.503670751,0.638791551,0.184849691,0.333333333,0
1.72138E-4,46.760835466,0.642113211,0.18335656,0.333333333,0
1.73515E-4,47.003192644,0.645044182,0.18196297,0.333333333,0
