Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.76554E-4,84.308085246,0.937881942,0.017249975,0.514285714,0
6.82904E-4,84.511920154,0.939481058,0.016950843,0.514285714,0
6.84228E-4,84.785397771,0.939809263,0.016551999,0.514285714,0
6.94428E-4,85.062295116,0.942278604,0.016153156,0.514285714,0
6.97204E-4,85.27119445,0.9429331,0.015854023,0.514285714,0
7.02052E-4,85.551478921,0.944057984,0.01545518,0.514285714,0
7.08164E-4,85.763622297,0.945444927,0.015156047,0.514285714,0
7.11832E-4,86.048128428,0.946260627,0.014757204,0.514285714,0
7.17819E-4,86.26312575,0.947565961,0.014458072,0.514285714,0
7.19581E-4,86.5505822,0.947944035,0.014059228,0.542857143,0
7.21433E-4,86.76679241,0.948338511,0.013760096,0.542857143,0
7.24353E-4,87.056270304,0.948954419,0.013361252,0.542857143,0
7.28032E-4,87.274413345,0.949719917,0.01306212,0.571428571,0
7.35958E-4,87.568158547,0.951330298,0.012663276,0.571428571,0
7.42891E-4,87.7898972,0.952696689,0.012364144,0.571428571,0
7.4503E-4,88.013188251,0.953110299,0.012065011,0.6,0
7.52838E-4,88.312902849,0.954590285,0.011666168,0.6,0
7.6243E-4,88.540627501,0.956344323,0.011367036,0.6,0
7.726E-4,88.771580858,0.958130307,0.011067903,0.6,0
7.77529E-4,89.004396219,0.958969381,0.010768771,0.6,0
7.90992E-4,89.318869934,0.961176656,0.010369927,0.6,0
7.9415E-4,89.556815667,0.961676885,0.010070795,0.6,0
8.02846E-4,89.797061809,0.963021531,0.009771662,0.628571429,0
8.13876E-4,90.040128333,0.964659275,0.00947253,0.628571429,0
8.23193E-4,90.286250754,0.965986122,0.009173397,0.628571429,0
8.3073E-4,90.534682155,0.967022948,0.008874265,0.628571429,0
8.328E-4,90.784244142,0.967302119,0.008575132,0.628571429,0
8.37914E-4,91.03550968,0.967981683,0.008276,0.628571429,0
8.39903E-4,91.287315675,0.968242261,0.007976867,0.628571429,0
8.45853E-4,91.540290228,0.969008924,0.007677735,0.628571429,0
8.66323E-4,91.797705743,0.971507893,0.007378602,0.628571429,0
8.75482E-4,92.059755407,0.972559838,0.00707947,0.657142857,0
8.86017E-4,92.324931715,0.973721801,0.006780337,0.657142857,0
8.87801E-4,92.502343167,0.973913661,0.006580915,0.657142857,0
9.01769E-4,92.771469699,0.975368031,0.006281783,0.685714286,0
9.22956E-4,93.046625287,0.97742092,0.00598265,0.685714286,0
9.29797E-4,93.324705029,0.978046442,0.005683518,0.685714286,0
9.41547E-4,93.512932634,0.979080726,0.005484096,0.685714286,0
9.57415E-4,93.798524367,0.980400607,0.005184964,0.685714286,0
9.7579E-4,94.089165142,0.981825317,0.004885831,0.714285714,0
9.90092E-4,94.285886283,0.98286217,0.004686409,0.714285714,0
1.01554E-3,94.586516213,0.984563068,0.004387277,0.714285714,0
1.02214E-3,94.790331196,0.984975981,0.004187855,0.742857143,0
1.03324E-3,95.099482207,0.985645554,0.003888723,0.742857143,0
1.04061E-3,95.30701112,0.986073316,0.003689301,0.742857143,0
1.04992E-3,95.516837054,0.986595731,0.003489879,0.771428571,0
1.11588E-3,95.84148145,0.989776679,0.003190747,0.8,0
1.15725E-3,96.07047749,0.991374472,0.002991325,0.828571429,0
1.20137E-3,96.310176333,0.992803856,0.002791903,0.828571429,0
1.21121E-3,96.551501136,0.993089031,0.002592482,0.828571429,0
1.23565E-3,96.796509231,0.993749052,0.00239306,0.828571429,0
